,vid,category,resolution,x_Subjects,MOSFull,MOSChunk00,MOSChunk05,MOSChunk10,stdFull,stdChunk00,stdChunk05,stdChunk10,width,height,pixfmt,framerate,nb_frames,bitdepth,bitrate
834,NewsClip_360P-1e1c,NewsClip,360,117,3.2539999999999996,2.9210000000000003,3.1319999999999997,2.998,0.541,0.593,0.41100000000000003,0.573,480,360,yuv420p,25.0,,,
835,NewsClip_360P-1eae,NewsClip,360,126,3.467,3.5260000000000002,3.467,3.5669999999999997,0.501,0.483,0.486,0.452,640,360,yuv420p,30.0,,,
836,NewsClip_360P-22ce,NewsClip,360,106,2.698,2.654,2.747,2.552,0.6659999999999999,0.632,0.679,0.599,480,360,yuv420p,25.0,,,
837,NewsClip_360P-274e,NewsClip,360,115,3.332,3.18,3.301,3.215,0.46,0.494,0.505,0.47100000000000003,480,360,yuv420p,25.0,,,
838,NewsClip_360P-2986,NewsClip,360,124,2.9019999999999997,2.676,2.592,2.68,0.648,0.6459999999999999,0.612,0.621,640,360,yuv420p,25.0,,,
839,NewsClip_360P-2c91,NewsClip,360,111,2.859,2.884,2.728,2.502,0.614,0.637,0.527,0.47100000000000003,480,320,yuv420p,25.0,,,
840,NewsClip_360P-311a,NewsClip,360,113,2.447,2.062,2.235,2.492,0.633,0.81,0.672,0.708,480,360,yuv420p,23.976023976024,,,
841,NewsClip_360P-3451,NewsClip,360,137,2.121,2.323,2.134,2.211,0.733,0.627,0.561,0.47100000000000003,480,320,yuv420p,25.0,,,
842,NewsClip_360P-4288,NewsClip,360,124,3.3930000000000002,3.4419999999999997,3.548,3.5010000000000003,0.507,0.5,0.434,0.455,640,352,yuv420p,25.0,,,
843,NewsClip_360P-439a,NewsClip,360,113,3.282,3.245,3.0980000000000003,3.165,0.486,0.51,0.64,0.522,480,320,yuv420p,25.0,,,
844,NewsClip_360P-4417,NewsClip,360,137,2.924,2.773,2.7939999999999996,2.7960000000000003,0.64,0.619,0.6609999999999999,0.688,480,320,yuv420p,25.0,,,
845,NewsClip_360P-5052,NewsClip,360,132,2.095,2.248,2.175,2.292,0.675,0.557,0.562,0.519,640,360,yuv420p,29.970029970029998,,,
846,NewsClip_360P-5752,NewsClip,360,145,3.346,3.214,3.265,3.339,0.5479999999999999,0.501,0.478,0.46299999999999997,480,360,yuv420p,25.0,,,
847,NewsClip_360P-5bcc,NewsClip,360,140,2.864,2.824,2.862,2.765,0.602,0.629,0.621,0.703,480,360,yuv420p,25.0,,,
848,NewsClip_360P-5f3b,NewsClip,360,123,2.298,2.1959999999999997,2.158,2.261,0.583,0.653,0.647,0.616,480,360,yuv420p,25.0,,,
849,NewsClip_360P-66ae,NewsClip,360,118,3.218,3.17,3.014,3.029,0.529,0.513,0.5760000000000001,0.511,480,360,yuv420p,25.0,,,
850,NewsClip_360P-67ce,NewsClip,360,116,3.196,2.9219999999999997,2.72,2.965,0.49,0.594,0.502,0.5770000000000001,640,360,yuv420p,23.976023976024,,,
851,NewsClip_360P-7a96,NewsClip,360,120,2.291,1.946,1.94,1.827,0.6559999999999999,0.627,0.574,0.618,480,360,yuv420p,25.0,,,
852,NewsClip_480P-0269,NewsClip,480,105,3.04,2.678,2.905,2.884,0.711,0.531,0.5920000000000001,0.623,720,480,yuv420p,29.970029970029998,,,
853,NewsClip_480P-0ce5,NewsClip,480,121,3.265,3.1519999999999997,2.957,2.6239999999999997,0.474,0.527,0.542,0.49200000000000005,720,480,yuv420p,29.970029970029998,,,
854,NewsClip_480P-15fa,NewsClip,480,120,3.5810000000000004,3.4739999999999998,3.6519999999999997,3.658,0.42200000000000004,0.49,0.48100000000000004,0.505,640,480,yuv420p,25.0,,,
855,NewsClip_480P-2407,NewsClip,480,130,2.688,2.636,2.582,2.593,0.575,0.5660000000000001,0.504,0.531,640,480,yuv422p,30.0,,,
856,NewsClip_480P-2642,NewsClip,480,121,2.688,2.625,2.5980000000000003,2.418,0.53,0.622,0.662,0.539,600,480,yuv420p,24.975024975025,,,
857,NewsClip_480P-28eb,NewsClip,480,120,2.998,2.951,2.9739999999999998,2.889,0.5660000000000001,0.627,0.633,0.634,728,480,yuv420p,30.0,,,
858,NewsClip_480P-2b9b,NewsClip,480,113,2.421,2.314,2.331,2.221,0.7,0.655,0.818,0.873,640,480,yuv422p,29.970029970029998,,,
859,NewsClip_480P-2ba7,NewsClip,480,123,2.7910000000000004,2.537,2.381,2.585,0.5920000000000001,0.547,0.5,0.484,640,480,yuv420p,25.0,,,
861,NewsClip_480P-31bd,NewsClip,480,126,3.61,3.4610000000000003,3.596,3.592,0.467,0.507,0.47200000000000003,0.528,854,480,yuv420p,30.0,,,
862,NewsClip_480P-3672,NewsClip,480,123,3.802,3.653,3.418,3.4819999999999998,0.523,0.42200000000000004,0.475,0.486,640,480,yuv420p,25.0,,,
863,NewsClip_480P-36d0,NewsClip,480,110,3.764,3.972,3.6630000000000003,3.55,0.494,0.508,0.423,0.456,640,480,yuv420p,25.0,,,
864,NewsClip_480P-4072,NewsClip,480,123,2.481,2.2880000000000003,2.525,2.426,0.606,0.532,0.625,0.605,600,480,yuv420p,24.962,,,
865,NewsClip_480P-41b1,NewsClip,480,114,3.623,3.41,3.472,3.5189999999999997,0.456,0.445,0.41700000000000004,0.44299999999999995,854,480,yuv420p,25.0,,,
866,NewsClip_480P-437c,NewsClip,480,118,3.011,2.947,3.1210000000000004,3.127,0.562,0.601,0.607,0.606,720,480,yuv420p,29.970029970029998,,,
867,NewsClip_480P-49c9,NewsClip,480,112,3.975,3.798,3.7880000000000003,3.8569999999999998,0.493,0.473,0.43200000000000005,0.466,640,480,yuv420p,25.0,,,
868,NewsClip_480P-4a9f,NewsClip,480,136,2.983,3.156,2.927,3.1489999999999996,0.583,0.495,0.612,0.518,720,480,yuv420p,29.970029970029998,,,
869,NewsClip_480P-4e77,NewsClip,480,117,3.45,3.576,3.298,2.798,0.502,0.523,0.544,0.602,854,480,yuv420p,25.0,,,
870,NewsClip_480P-543f,NewsClip,480,122,3.423,3.466,3.1060000000000003,2.997,0.491,0.452,0.5489999999999999,0.644,856,480,yuv420p,25.0,,,
871,NewsClip_480P-5a3b,NewsClip,480,110,2.237,1.8659999999999999,1.9809999999999999,2.522,0.8859999999999999,0.7190000000000001,0.7929999999999999,0.737,640,480,yuv420p,25.0,,,
872,NewsClip_480P-5e7f,NewsClip,480,111,3.105,3.1039999999999996,3.1319999999999997,3.22,0.62,0.5770000000000001,0.49700000000000005,0.505,640,480,yuv420p,25.0,,,
873,NewsClip_480P-606e,NewsClip,480,114,2.9210000000000003,2.73,2.835,2.988,0.613,0.621,0.6629999999999999,0.594,856,480,yuv420p,25.0,,,
874,NewsClip_480P-6615,NewsClip,480,124,3.51,3.301,3.199,3.275,0.47600000000000003,0.43700000000000006,0.514,0.498,854,480,yuv420p,29.970029970029998,,,
875,NewsClip_480P-696e,NewsClip,480,132,3.102,2.8369999999999997,3.134,3.2239999999999998,0.6709999999999999,0.6970000000000001,0.679,0.5660000000000001,640,480,yuv420p,25.0,,,
876,NewsClip_480P-6bfa,NewsClip,480,105,3.793,3.884,3.8139999999999996,3.845,0.493,0.523,0.473,0.447,640,480,yuv420p,25.0,,,
877,NewsClip_480P-7232,NewsClip,480,128,2.991,2.924,2.804,2.805,0.644,0.594,0.622,0.5870000000000001,856,480,yuv420p,25.0,,,
878,NewsClip_480P-72b8,NewsClip,480,122,3.407,3.375,3.23,3.429,0.49,0.469,0.506,0.508,640,480,yuv420p,25.0,,,
880,NewsClip_480P-7a0d,NewsClip,480,124,3.7539999999999996,3.83,3.67,3.742,0.523,0.507,0.523,0.503,640,480,yuv420p,25.0,,,
881,NewsClip_720P-04ba,NewsClip,720,133,3.49,3.346,3.262,3.053,0.489,0.491,0.46299999999999997,0.665,1280,720,yuv420p,25.0,,,
882,NewsClip_720P-0c81,NewsClip,720,127,3.8930000000000002,3.739,3.8169999999999997,3.745,0.529,0.551,0.439,0.465,1280,720,yuv420p,25.0,,,
883,NewsClip_720P-1971,NewsClip,720,134,4.272,3.9619999999999997,3.801,4.013,0.483,0.537,0.5329999999999999,0.507,1280,720,yuv420p,29.970029970029998,,,
884,NewsClip_720P-2182,NewsClip,720,117,3.4939999999999998,3.44,3.489,3.614,0.54,0.496,0.49,0.49200000000000005,1280,720,yuv420p,29.970029970029998,,,
885,NewsClip_720P-23e0,NewsClip,720,115,4.11,4.2219999999999995,4.158,3.963,0.366,0.456,0.545,0.49700000000000005,1280,720,yuv420p,25.0,,,
886,NewsClip_720P-2882,NewsClip,720,118,3.667,3.573,3.6239999999999997,3.5410000000000004,0.47100000000000003,0.446,0.45299999999999996,0.444,1280,720,yuv420p,25.0,,,
887,NewsClip_720P-35d9,NewsClip,720,116,3.017,3.0869999999999997,2.81,2.6310000000000002,0.6940000000000001,0.733,0.555,0.677,1280,720,yuv420p,25.0,,,
888,NewsClip_720P-37f7,NewsClip,720,129,3.716,3.84,3.803,3.813,0.466,0.47700000000000004,0.5379999999999999,0.512,1280,720,yuv420p,29.970029970029998,,,
889,NewsClip_720P-4603,NewsClip,720,125,3.4539999999999997,3.279,3.477,3.2939999999999996,0.49,0.456,0.508,0.547,1280,720,yuv420p,25.0,,,
890,NewsClip_720P-4e87,NewsClip,720,136,4.368,4.477,4.448,4.363,0.469,0.431,0.431,0.473,1280,720,yuv420p,29.970029970029998,,,
891,NewsClip_720P-5564,NewsClip,720,146,4.377,4.512,4.422,4.656000000000001,0.45299999999999996,0.418,0.457,0.385,1280,720,yuv420p,25.0,,,
892,NewsClip_720P-5787,NewsClip,720,109,4.4830000000000005,4.32,3.821,3.79,0.45,0.484,0.446,0.515,1280,720,yuv420p,29.970029970029998,,,
893,NewsClip_720P-579b,NewsClip,720,110,2.866,3.0239999999999996,3.0180000000000002,2.461,0.639,0.642,0.618,0.555,1280,720,yuv420p,29.970029970029998,,,
894,NewsClip_720P-5d89,NewsClip,720,137,4.48,4.349,4.414,4.462,0.436,0.44799999999999995,0.43200000000000005,0.42200000000000004,1280,720,yuv420p,29.955,,,
895,NewsClip_720P-6016,NewsClip,720,122,4.522,4.3260000000000005,4.218999999999999,4.372,0.39899999999999997,0.435,0.531,0.474,1280,720,yuv420p,25.0,,,
896,NewsClip_720P-6106,NewsClip,720,110,2.9960000000000004,2.838,2.924,3.12,0.634,0.679,0.674,0.659,1280,720,yuv420p,30.0,,,
897,NewsClip_720P-672c,NewsClip,720,121,3.987,4.052,3.864,3.846,0.496,0.413,0.465,0.47700000000000004,1280,720,yuv420p,25.0,,,
898,NewsClip_720P-6a19,NewsClip,720,116,3.5469999999999997,2.9930000000000003,3.484,3.687,0.5,0.609,0.51,0.514,1280,720,yuv420p,29.970029970029998,,,
900,NewsClip_720P-6cde,NewsClip,720,128,4.297,4.439,4.345,4.357,0.586,0.431,0.465,0.529,1280,720,yuv420p,24.0,,,
901,NewsClip_720P-72d2,NewsClip,720,109,4.357,4.3389999999999995,3.5639999999999996,3.758,0.507,0.494,0.506,0.5489999999999999,1280,720,yuv420p,29.970029970029998,,,
903,NewsClip_720P-739b,NewsClip,720,148,4.007,3.925,3.84,3.9819999999999998,0.608,0.499,0.47200000000000003,0.46299999999999997,1280,720,yuv420p,29.970029970029998,,,
904,NewsClip_720P-7745,NewsClip,720,129,4.5280000000000005,4.465,4.49,4.431,0.446,0.433,0.43200000000000005,0.449,1280,720,yuv420p,29.970029970029998,,,
905,NewsClip_720P-7b7e,NewsClip,720,119,4.145,4.038,4.2410000000000005,4.1080000000000005,0.613,0.509,0.452,0.384,1280,720,yuv420p,29.970029970029998,,,
906,NewsClip_720P-7b97,NewsClip,720,109,2.803,2.025,1.825,2.866,0.861,0.851,0.7859999999999999,0.713,1280,720,yuv420p,29.970029970029998,,,
907,NewsClip_720P-7c67,NewsClip,720,125,4.434,4.497,4.412,3.911,0.474,0.436,0.48700000000000004,0.524,1280,720,yuv420p,29.970029970029998,,,
908,NewsClip_720P-7e56,NewsClip,720,124,4.41,4.402,3.83,3.875,0.42,0.38,0.517,0.493,1280,720,yuv420p,29.970029970029998,,,
909,Sports_1080P-0063,Sports,1080,113,3.447,3.465,3.484,3.33,0.612,0.609,0.55,0.716,1920,1080,yuv420p,25.0,,,
910,Sports_1080P-0640,Sports,1080,117,3.5239999999999996,3.455,3.359,3.022,0.511,0.49,0.507,0.631,1920,1080,yuv420p,29.970029970029998,,,
911,Sports_1080P-08e1,Sports,1080,135,4.224,4.262,3.987,4.079,0.56,0.532,0.485,0.581,1920,1080,yuv420p,25.0,,,
912,Sports_1080P-0d0c,Sports,1080,108,3.98,4.06,4.1739999999999995,4.015,0.516,0.562,0.435,0.528,1920,1080,yuv420p,60.0,,,
913,Sports_1080P-15d1,Sports,1080,114,4.57,4.5760000000000005,4.542,4.551,0.39299999999999996,0.397,0.385,0.41,1920,1080,yuv420p,29.970029970029998,,,
914,Sports_1080P-19d8,Sports,1080,123,4.4719999999999995,4.365,4.452,4.466,0.42200000000000004,0.604,0.493,0.456,1920,1080,yuv420p,30.0,,,
915,Sports_1080P-1ae3,Sports,1080,123,3.352,3.35,3.3539999999999996,3.313,0.6829999999999999,0.495,0.512,0.647,1440,1080,yuv420p,29.970029970029998,,,
916,Sports_1080P-1bf7,Sports,1080,127,4.49,4.4639999999999995,4.335,4.309,0.496,0.451,0.46299999999999997,0.5,1920,1080,yuv420p,30.0,,,
917,Sports_1080P-1d78,Sports,1080,122,3.378,3.495,3.31,3.265,0.718,0.598,0.7120000000000001,0.685,1920,1080,yuv420p,29.970029970029998,,,
918,Sports_1080P-241e,Sports,1080,131,4.4110000000000005,4.2330000000000005,4.473,4.407,0.461,0.604,0.457,0.47700000000000004,1920,1080,yuv420p,29.970029970029998,,,
919,Sports_1080P-2524,Sports,1080,128,3.662,3.6,3.589,3.548,0.516,0.466,0.455,0.446,1920,1080,yuv420p,59.9400630914826,,,
920,Sports_1080P-28a6,Sports,1080,130,4.452,4.478,4.452,4.388999999999999,0.45299999999999996,0.423,0.409,0.431,1920,1080,yuv420p,29.970029970029998,,,
921,Sports_1080P-2a21,Sports,1080,118,3.2310000000000003,3.415,3.3,3.048,0.624,0.599,0.669,0.716,1920,1080,yuv420p,29.970029970029998,,,
922,Sports_1080P-3a3b,Sports,1080,115,3.6689999999999996,3.486,3.3,3.208,0.524,0.552,0.564,0.5429999999999999,1440,1080,yuv420p,25.0,,,
923,Sports_1080P-3db7,Sports,1080,118,4.021,3.8939999999999997,3.758,3.534,0.526,0.542,0.47200000000000003,0.653,1440,1080,yuv420p,25.0,,,
924,Sports_1080P-3eb0,Sports,1080,113,3.819,3.8689999999999998,3.694,3.597,0.508,0.43,0.441,0.456,1920,1080,yuv420p,25.0,,,
925,Sports_1080P-43e2,Sports,1080,148,4.414,4.454,4.436,4.435,0.42100000000000004,0.419,0.478,0.44,1920,1080,yuv420p,29.970029970029998,,,
926,Sports_1080P-46ed,Sports,1080,119,3.4930000000000003,2.9930000000000003,2.985,3.509,0.5710000000000001,0.642,0.605,0.518,1920,1080,yuv420p,25.0,,,
927,Sports_1080P-47e9,Sports,1080,126,4.106,3.656,3.9589999999999996,4.268,0.41200000000000003,0.515,0.48700000000000004,0.45399999999999996,1920,1080,yuv420p,25.0,,,
929,Sports_1080P-49c5,Sports,1080,139,4.1419999999999995,4.263,3.863,3.946,0.588,0.501,0.491,0.5479999999999999,1920,1080,yuv420p,29.970029970029998,,,
930,Sports_1080P-4e05,Sports,1080,106,3.445,3.458,3.451,3.447,0.547,0.503,0.628,0.526,1920,1080,yuv420p,25.0,,,
931,Sports_1080P-53a0,Sports,1080,113,3.429,3.412,3.4219999999999997,3.135,0.61,0.5489999999999999,0.618,0.655,1920,1080,yuv420p,30.0,,,
932,Sports_1080P-5d25,Sports,1080,123,3.478,3.6060000000000003,3.142,3.252,0.779,0.6509999999999999,0.735,0.764,1920,1080,yuv420p,29.970029970029998,,,
933,Sports_1080P-6571,Sports,1080,115,3.6519999999999997,3.5410000000000004,3.7569999999999997,3.695,0.44799999999999995,0.53,0.436,0.484,1920,1080,yuv420p,29.970029970029998,,,
934,Sports_1080P-6710,Sports,1080,141,4.335,4.317,4.417,4.303,0.428,0.474,0.444,0.583,1920,1080,yuv420p,25.0,,,
935,Sports_1080P-679d,Sports,1080,114,4.3660000000000005,4.402,4.223,4.249,0.44799999999999995,0.435,0.498,0.39799999999999996,1920,1080,yuv420p,29.970029970029998,,,
936,Sports_1080P-7203,Sports,1080,123,3.91,3.915,3.8560000000000003,3.908,0.46799999999999997,0.521,0.547,0.515,1920,1080,yuv420p,30.07,,,
937,Sports_1080P-7584,Sports,1080,128,3.755,3.6630000000000003,3.516,3.6439999999999997,0.47200000000000003,0.452,0.473,0.469,1920,1080,yuv420p,25.0,,,
938,Sports_1080P-76a2,Sports,1080,123,4.053999999999999,3.8939999999999997,3.911,3.958,0.44,0.49,0.514,0.52,1920,1080,yuv420p,59.9400630914826,,,
939,Sports_1080P-7dba,Sports,1080,119,3.718,3.7680000000000002,3.889,3.917,0.508,0.529,0.539,0.539,1440,1080,yuv420p,25.0,,,
973,Sports_360P-02c3,Sports,360,120,3.3960000000000004,3.389,3.2960000000000003,3.3480000000000003,0.502,0.447,0.46399999999999997,0.469,640,360,yuv420p,25.0,,,
974,Sports_360P-0c66,Sports,360,124,3.097,2.9210000000000003,2.937,2.966,0.629,0.605,0.6459999999999999,0.63,720,360,yuv420p,29.970029970029998,,,
975,Sports_360P-0dda,Sports,360,126,2.8680000000000003,2.552,2.588,2.555,0.664,0.49,0.502,0.49,768,432,yuv420p,24.961,,,
976,Sports_360P-11b7,Sports,360,117,2.401,2.307,2.5980000000000003,2.701,0.622,0.654,0.597,0.7170000000000001,480,360,yuv420p,29.970029970029998,,,
978,Sports_360P-1803,Sports,360,119,3.593,3.2460000000000004,3.486,3.717,0.485,0.62,0.47700000000000004,0.418,720,400,yuv420p,29.970029970029998,,,
980,Sports_360P-1d5c,Sports,360,130,3.781,3.825,3.77,3.2439999999999998,0.442,0.442,0.49,0.5670000000000001,640,360,yuv420p,25.0,,,
981,Sports_360P-2725,Sports,360,114,2.862,2.906,2.903,2.926,0.611,0.508,0.5720000000000001,0.569,640,352,yuv420p,30.0,,,
982,Sports_360P-27b0,Sports,360,123,2.82,2.839,2.62,2.87,0.628,0.6729999999999999,0.5329999999999999,0.602,640,352,yuv420p,30.023001095290297,,,
983,Sports_360P-2ace,Sports,360,140,3.444,3.2,3.3139999999999996,3.321,0.494,0.462,0.45299999999999996,0.493,720,412,yuv420p,25.0,,,
984,Sports_360P-2e48,Sports,360,108,2.7439999999999998,2.715,2.662,2.736,0.698,0.563,0.609,0.552,512,384,yuv420p,25.0,,,
985,Sports_360P-301d,Sports,360,118,3.667,3.825,3.761,3.048,0.508,0.45,0.456,0.625,720,400,yuv420p,29.970029970029998,,,
986,Sports_360P-32d3,Sports,360,132,3.012,2.8689999999999998,2.813,2.531,0.623,0.6579999999999999,0.628,0.56,640,352,yuv420p,25.0,,,
988,Sports_360P-3960,Sports,360,118,2.787,2.8760000000000003,2.7880000000000003,2.642,0.525,0.575,0.588,0.53,480,360,yuv420p,29.970029970029998,,,
989,Sports_360P-3e68,Sports,360,107,2.508,2.5839999999999996,2.44,2.6189999999999998,0.7040000000000001,0.713,0.58,0.5579999999999999,640,360,yuv420p,30.0,,,
990,Sports_360P-4545,Sports,360,117,2.432,2.2569999999999997,2.197,2.201,0.746,0.621,0.527,0.593,624,464,yuv420p,25.0,,,
992,Sports_360P-4802,Sports,360,131,2.582,2.553,2.404,2.6710000000000003,0.647,0.524,0.5589999999999999,0.639,628,468,yuv420p,25.0,,,
993,Sports_360P-4ad7,Sports,360,130,2.327,2.042,2.333,2.191,0.537,0.6970000000000001,0.626,0.5820000000000001,632,468,yuv420p,25.0,,,
994,Sports_360P-50fd,Sports,360,118,3.011,2.7110000000000003,2.7969999999999997,2.764,0.642,0.552,0.613,0.6679999999999999,718,366,yuv420p,29.970029970029998,,,
995,Sports_360P-5252,Sports,360,122,2.5380000000000003,2.545,2.156,2.37,0.696,0.71,0.679,0.532,624,464,yuv420p,25.0,,,
996,Sports_360P-5ded,Sports,360,134,3.784,3.7260000000000004,3.716,3.818,0.491,0.522,0.489,0.498,684,384,yuv420p,30.0,,,
997,Sports_360P-61f6,Sports,360,126,3.3930000000000002,3.673,3.6630000000000003,3.44,0.511,0.556,0.493,0.583,720,400,yuv420p,25.0,,,
998,Sports_360P-65f3,Sports,360,145,2.826,2.7430000000000003,2.634,2.516,0.6629999999999999,0.616,0.608,0.586,360,360,yuv420p,29.970029970029998,,,
999,Sports_360P-6b4f,Sports,360,120,2.9810000000000003,3.0189999999999997,2.9530000000000003,2.966,0.618,0.586,0.621,0.599,720,406,yuv420p,25.0,,,
1000,Sports_360P-6c6f,Sports,360,110,2.556,2.378,2.602,2.474,0.698,0.627,0.7120000000000001,0.642,480,360,yuv420p,30.0,,,
1002,Sports_360P-6f62,Sports,360,118,3.594,3.545,3.533,3.701,0.45799999999999996,0.47200000000000003,0.479,0.518,640,360,yuv420p,25.0,,,
1003,Sports_360P-7f50,Sports,360,145,1.963,1.805,1.874,2.004,0.643,0.603,0.5760000000000001,0.633,624,464,yuv420p,25.0,,,
1004,Sports_480P-0623,Sports,480,128,3.1060000000000003,3.092,2.938,2.8939999999999997,0.682,0.662,0.64,0.6609999999999999,720,576,yuv420p,25.0,,,
1005,Sports_480P-0827,Sports,480,108,2.9139999999999997,2.7769999999999997,2.7489999999999997,2.637,0.6629999999999999,0.623,0.534,0.526,720,576,yuv420p,25.0,,,
1006,Sports_480P-0af9,Sports,480,133,3.765,3.693,3.675,3.639,0.504,0.502,0.525,0.514,640,480,yuv420p,29.970029970029998,,,
1007,Sports_480P-0bb9,Sports,480,114,3.4189999999999996,3.182,3.575,3.659,0.532,0.644,0.596,0.46399999999999997,720,576,yuv420p,25.0,,,
1008,Sports_480P-0efe,Sports,480,131,3.673,3.6039999999999996,3.678,3.635,0.47,0.478,0.489,0.5,848,480,yuv420p,59.9400630914826,,,
1009,Sports_480P-1019,Sports,480,117,3.3160000000000003,3.125,3.245,3.193,0.627,0.546,0.6,0.649,768,576,yuv420p,25.0,,,
1010,Sports_480P-1056,Sports,480,114,3.1489999999999996,3.008,3.05,2.8819999999999997,0.659,0.632,0.6459999999999999,0.622,720,576,yuv420p,25.0,,,
1011,Sports_480P-11ec,Sports,480,121,1.6119999999999999,1.54,1.4340000000000002,1.449,0.607,0.561,0.45,0.508,720,480,yuv420p,29.970029970029998,,,
1012,Sports_480P-1396,Sports,480,133,3.4589999999999996,3.3110000000000004,3.4139999999999997,3.093,0.551,0.5529999999999999,0.47700000000000004,0.617,720,576,yuv420p,25.0,,,
1013,Sports_480P-19e4,Sports,480,112,3.835,3.718,3.772,3.822,0.457,0.499,0.43,0.484,854,480,yuv420p,29.970029970029998,,,
1014,Sports_480P-1d1b,Sports,480,121,2.177,2.522,2.594,2.555,0.7290000000000001,0.662,0.775,0.708,768,576,yuv420p,25.0,,,
1015,Sports_480P-1fe9,Sports,480,142,1.706,1.7380000000000002,1.757,1.909,0.612,0.597,0.657,0.6629999999999999,720,480,yuv420p,29.970029970029998,,,
1016,Sports_480P-2053,Sports,480,117,3.1489999999999996,2.787,2.898,3.469,0.635,0.6509999999999999,0.659,0.465,720,576,yuv420p,25.0,,,
1017,Sports_480P-211f,Sports,480,131,2.715,2.7119999999999997,2.5869999999999997,2.676,0.68,0.706,0.7340000000000001,0.6759999999999999,352,480,yuv420p,29.970029970029998,,,
1018,Sports_480P-2dfe,Sports,480,105,2.401,2.3280000000000003,2.295,2.309,0.5589999999999999,0.62,0.617,0.602,720,576,yuv420p,29.970029970029998,,,
1019,Sports_480P-3195,Sports,480,121,3.537,3.094,3.235,3.4419999999999997,0.541,0.6759999999999999,0.575,0.527,720,576,yuv420p,25.0,,,
1020,Sports_480P-3404,Sports,480,117,3.533,3.207,3.287,3.3569999999999998,0.484,0.47700000000000004,0.467,0.466,854,480,yuv420p,24.746,,,
1021,Sports_480P-35ea,Sports,480,105,3.668,3.4389999999999996,3.51,3.5010000000000003,0.439,0.594,0.511,0.557,720,480,yuv420p,29.970029970029998,,,
1022,Sports_480P-3ca4,Sports,480,139,2.3890000000000002,2.041,2.097,2.122,0.736,0.718,0.46799999999999997,0.505,720,576,yuv420p,25.0,,,
1023,Sports_480P-3dfd,Sports,480,126,3.498,3.38,3.234,3.177,0.54,0.545,0.5670000000000001,0.611,640,480,yuv420p,29.970029970029998,,,
1024,Sports_480P-3f50,Sports,480,127,4.234,4.32,4.242,3.9219999999999997,0.397,0.43,0.369,0.511,960,540,yuv420p,25.0,,,
1025,Sports_480P-41a5,Sports,480,141,1.97,1.845,1.585,1.528,0.635,0.614,0.599,0.544,854,480,yuv420p,25.0,,,
1026,Sports_480P-44e5,Sports,480,129,3.17,2.991,3.332,3.2760000000000002,0.693,0.648,0.534,0.508,720,576,yuv420p,25.0,,,
1027,Sports_480P-4cf8,Sports,480,119,2.023,1.7280000000000002,1.8130000000000002,2.053,0.866,0.5379999999999999,0.6609999999999999,0.564,720,576,yuv420p,25.0,,,
1028,Sports_480P-5224,Sports,480,115,2.866,2.915,2.688,2.516,0.645,0.519,0.5429999999999999,0.5710000000000001,640,480,yuv420p,29.662,,,
1029,Sports_480P-5871,Sports,480,126,2.698,2.553,2.637,2.7230000000000003,0.5710000000000001,0.557,0.625,0.6990000000000001,640,480,yuv420p,29.970029970029998,,,
1030,Sports_480P-5f38,Sports,480,135,3.7710000000000004,3.679,3.6310000000000002,3.592,0.495,0.431,0.486,0.503,360,640,yuv420p,15.245999999999999,,,
1031,Sports_480P-6508,Sports,480,120,3.448,3.154,3.34,3.154,0.515,0.591,0.537,0.634,720,576,yuv420p,25.0,,,
1032,Sports_480P-6e41,Sports,480,115,3.306,3.213,3.3689999999999998,3.2260000000000004,0.625,0.594,0.5920000000000001,0.608,720,576,yuv420p,25.0,,,
1033,Sports_480P-77e3,Sports,480,118,3.053,3.074,3.147,3.0660000000000003,0.612,0.619,0.63,0.612,720,480,yuv420p,29.970029970029998,,,
1034,Sports_480P-7f7e,Sports,480,146,1.953,1.808,1.641,1.848,0.655,0.55,0.509,0.593,720,576,yuv420p,29.970029970029998,,,
1035,Sports_720P-00a1,Sports,720,112,4.061,4.313,4.335,4.296,0.447,0.445,0.478,0.473,1280,960,yuv420p,48.0,,,
1036,Sports_720P-0104,Sports,720,141,4.223,4.272,4.327,4.365,0.603,0.556,0.47,0.451,1280,720,yuv420p,25.0,,,
1037,Sports_720P-058f,Sports,720,137,4.28,4.224,4.309,4.287,0.52,0.619,0.5429999999999999,0.52,1280,720,yuv420p,119.880165289256,,,
1038,Sports_720P-07d0,Sports,720,129,3.863,3.813,3.665,3.595,0.47100000000000003,0.501,0.45899999999999996,0.542,1280,720,yuv420p,29.970029970029998,,,
1039,Sports_720P-0b9e,Sports,720,130,3.9419999999999997,3.763,3.8369999999999997,3.9389999999999996,0.48200000000000004,0.544,0.46,0.547,1280,720,yuv420p,50.0,,,
1040,Sports_720P-17fb,Sports,720,128,3.591,3.32,3.415,3.364,0.525,0.68,0.652,0.6459999999999999,1280,720,yuv420p,30.052,,,
1041,Sports_720P-2191,Sports,720,128,3.7889999999999997,3.971,3.917,3.951,0.551,0.499,0.495,0.537,1280,720,yuv420p,59.9400630914826,,,
1042,Sports_720P-2234,Sports,720,142,4.16,4.073,4.292,4.186,0.561,0.375,0.485,0.511,1280,720,yuv420p,29.970029970029998,,,
1043,Sports_720P-2632,Sports,720,112,3.884,3.687,3.662,3.785,0.491,0.525,0.52,0.48200000000000004,1280,720,yuv420p,25.0,,,
